"ChargePeriodStartTimestamp","ChargePeriodStartDate","Metric","ProjectId","ProjectName","Charges (USD)","Usage","Formatted Usage"
"2026-08-04T07:00:00.000Z","2026-08-04","Fluid Provisioned Memory","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0012376386828420165,0.11534043756700349,"0.12 GB Hrs"
"2026-08-04T07:00:00.000Z","2026-08-04","Fluid Provisioned Memory","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000130443537862055,0.012305994137961507,"0.01 GB Hrs"
"2026-08-04T07:00:00.000Z","2026-08-04","Function Invocations","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.14626987547016795,243783.12578361324,"243,783.13 Invocations"
"2026-08-04T07:00:00.000Z","2026-08-04","Function Invocations","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0016745253059437016,2790.8755099061696,"2,790.88 Invocations"
"2026-08-04T07:00:00.000Z","2026-08-04","Function Invocations","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000017399223888343727,28.998706480572878,"29 Invocations"
"2026-08-04T07:00:00.000Z","2026-08-04","Edge Requests - Additional CPU Duration","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0019099166666666665,0.005922222255253165,"21.32 seconds"
"2026-08-04T07:00:00.000Z","2026-08-04","Edge Requests - Additional CPU Duration","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.000036666666666666666,0.00011111111139240507,"400 ms"
"2026-08-04T07:00:00.000Z","2026-08-04","Edge Requests - Additional CPU Duration","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000005416666666666667,0.00001388893335443038,"50 ms"
"2026-08-04T07:00:00.000Z","2026-08-04","Fast Data Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,0.014911880000000002,"14.91 MB"
"2026-08-04T07:00:00.000Z","2026-08-04","Fast Data Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,0.0030007180000000003,"3 MB"
"2026-08-04T07:00:00.000Z","2026-08-04","Fast Data Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,0.346173079,"346.17 MB"
"2026-08-04T07:00:00.000Z","2026-08-04","Blob Storage Size","","",0.04271990978608314,1.857387382,"1.86 GB"
"2026-08-04T07:00:00.000Z","2026-08-04","Web Analytics Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00003,1,"1 Event"
"2026-08-04T07:00:00.000Z","2026-08-04","Edge Requests","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0,669.0178571428571,"669.02 Requests"
"2026-08-04T07:00:00.000Z","2026-08-04","Edge Requests","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0,1719.9910714285713,"1,719.99 Requests"
"2026-08-04T07:00:00.000Z","2026-08-04","Edge Requests","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0,122062.99107142857,"122,062.99 Requests"
"2026-08-04T07:00:00.000Z","2026-08-04","Edge Requests","","",0,106,"106 Requests"
"2026-08-04T07:00:00.000Z","2026-08-04","Fluid Active CPU","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.10335452112707474,0.7769065018310641,"46 minutes"
"2026-08-04T07:00:00.000Z","2026-08-04","Fluid Active CPU","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.0024513085059533466,0.0185297539604589,"1 minutes"
"2026-08-04T07:00:00.000Z","2026-08-04","Fluid Active CPU","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00027340370030524546,0.0021359664084768725,"7.69 seconds"
"2026-08-04T07:00:00.000Z","2026-08-04","Pro","","",0.6451612903225806,0,""
"2026-08-04T07:00:00.000Z","2026-08-04","Observability Events","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.6201222254611836,516768.521217653,"516,768.52 Events"
"2026-08-04T07:00:00.000Z","2026-08-04","Observability Events","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.006257130490734839,5214.275408945699,"5,214.28 Events"
"2026-08-04T07:00:00.000Z","2026-08-04","Observability Events","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.0011870440480815287,989.203373401274,"989.2 Events"
"2026-08-04T07:00:00.000Z","2026-08-04","Fast Origin Transfer","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.13003563076268043,0.6092042037072122,"609.2 MB"
"2026-08-04T07:00:00.000Z","2026-08-04","Fast Origin Transfer","prj_O1LbcYBnvnDS4qAzaGujI2CZ4ubP","v0-corbiz",0.003342030093417588,0.014492047125835277,"14.49 MB"
"2026-08-04T07:00:00.000Z","2026-08-04","Fast Origin Transfer","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.00005772018211589964,0.0009246479705179499,"924.65 kB"
"2026-08-04T07:00:00.000Z","2026-08-04","Fast Origin Transfer","","",0.0022014770517860766,0.036691284196434616,"36.69 MB"
"2026-08-04T07:00:00.000Z","2026-08-04","Blob Simple Operations","","",0.0000264,66,"66 Operations"
"2026-08-04T07:00:00.000Z","2026-08-04","ISR Reads","prj_A8d3TMqR4GuLqKT2iR9NrvJXHmdr","v0-corbiz-erp-theme",0.000052799999999999996,132,"132 Reads"
"2026-08-04T07:00:00.000Z","2026-08-04","ISR Reads","prj_zOf9lonDYnzZfcNYzr4uAvaIDIe0","voriontracker",0.0000096,24,"24 Reads"
"2026-08-04T07:00:00.000Z","2026-08-04","Blob Advanced Operations","","",0.81661,163322,"163,322 Operations"
"2026-08-04T07:00:00.000Z","2026-08-04","Blob Data Transfer","","",0.0301024032,0.4492896,"449.29 MB"
"2026-08-05T07:00:00.000Z","2026-08-05","Pro","","",0.6451612903225806,0,""
"2026-08-06T07:00:00.000Z","2026-08-06","Pro","","",0.6451612903225806,0,""
"2026-08-07T07:00:00.000Z","2026-08-07","Pro","","",0.6451612903225806,0,""
"2026-08-08T07:00:00.000Z","2026-08-08","Pro","","",0.6451612903225806,0,""
"2026-08-09T07:00:00.000Z","2026-08-09","Pro","","",0.6451612903225806,0,""
"2026-08-10T07:00:00.000Z","2026-08-10","Pro","","",0.6451612903225806,0,""
"2026-08-11T07:00:00.000Z","2026-08-11","Pro","","",0.6451612903225806,0,""
"2026-08-12T07:00:00.000Z","2026-08-12","Pro","","",0.6451612903225806,0,""
"2026-08-13T07:00:00.000Z","2026-08-13","Pro","","",0.6451612903225806,0,""
"2026-08-14T07:00:00.000Z","2026-08-14","Pro","","",0.6451612903225806,0,""
"2026-08-15T07:00:00.000Z","2026-08-15","Pro","","",0.6451612903225806,0,""
"2026-08-16T07:00:00.000Z","2026-08-16","Pro","","",0.6451612903225806,0,""
"2026-08-17T07:00:00.000Z","2026-08-17","Pro","","",0.6451612903225806,0,""
"2026-08-18T07:00:00.000Z","2026-08-18","Pro","","",0.6451612903225806,0,""
"2026-08-19T07:00:00.000Z","2026-08-19","Pro","","",0.6451612903225806,0,""
"2026-08-20T07:00:00.000Z","2026-08-20","Pro","","",0.6451612903225806,0,""
